Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
Male,Yes,1,Graduate,No,5004,2004,92,360,0.0,Semiurban,0
Male,No,0,Graduate,Yes,2276,1644,166,360,1.0,Semiurban,1
Male,No,0,Graduate,No,7771,2294,150,360,1.0,Urban,1
Male,No,0,Graduate,No,5737,844,157,120,1.0,Urban,1
Male,Yes,3+,Graduate,No,5987,0,240,120,1.0,Rural,1
Male,No,0,Graduate,No,2983,2367,137,360,1.0,Rural,1
Male,Yes,1,Graduate,No,3851,2985,185,360,0.0,Rural,0
Female,No,0,Not Graduate,No,4559,158,263,180,1.0,Urban,1
Male,Yes,1,Graduate,Yes,1164,2486,218,360,1.0,Rural,1
Male,No,1,Not Graduate,No,779,3516,209,240,1.0,Urban,0
Male,No,1,Not Graduate,No,3498,1497,121,360,1.0,Semiurban,1
Male,No,1,Graduate,No,6306,518,153,360,1.0,Urban,1
Male,Yes,2,Graduate,No,3367,1647,60,180,0.0,Semiurban,0
Male,No,0,Not Graduate,No,2452,839,169,360,1.0,Urban,1
Male,Yes,0,Graduate,Yes,2963,759,156,360,0.0,Urban,0
Male,No,0,Graduate,No,3861,2019,141,360,1.0,Urban,1
Male,Yes,3+,Graduate,Yes,4115,0,201,240,1.0,Semiurban,1
Male,Yes,0,Graduate,No,10413,0,67,360,1.0,Urban,1
Female,Yes,1,Graduate,Yes,7636,1523,238,360,1.0,Rural,1
Male,Yes,1,Graduate,No,7561,1473,194,180,1.0,Semiurban,1
Female,Yes,0,Graduate,No,7921,1912,135,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,2502,3750,131,360,0.0,Urban,0
Male,Yes,0,Graduate,No,1944,1625,168,360,1.0,Semiurban,1
Male,No,0,Graduate,No,2232,2217,231,60,0.0,Semiurban,0
Male,No,0,Graduate,Yes,8336,329,146,360,1.0,Rural,1
Female,Yes,0,Not Graduate,Yes,3632,2421,148,360,1.0,Rural,1
Female,Yes,2,Graduate,No,1871,868,141,360,1.0,Semiurban,1
Female,Yes,3+,Graduate,No,3922,1585,246,180,1.0,Semiurban,1
Male,Yes,0,Graduate,No,4403,1369,117,240,1.0,Rural,1
Male,No,0,Graduate,No,5671,2739,138,360,1.0,Semiurban,1
Male,No,0,Graduate,No,5627,0,227,360,1.0,Urban,1
Male,Yes,1,Not Graduate,No,2929,0,148,180,1.0,Urban,1
Male,Yes,2,Graduate,No,6714,1243,208,360,1.0,Urban,1
Male,Yes,0,Not Graduate,No,3402,2062,85,180,1.0,Urban,1
Male,No,0,Graduate,No,4609,1682,127,360,1.0,Semiurban,1
Male,No,1,Graduate,No,6716,2978,229,360,1.0,Rural,1
Female,Yes,1,Graduate,No,3395,2024,99,360,1.0,Urban,1
Female,Yes,0,Not Graduate,No,3576,823,130,120,0.0,Rural,0
Female,No,1,Graduate,No,6479,0,155,360,1.0,Urban,1
Male,No,0,Graduate,No,2855,1215,80,360,1.0,Semiurban,1
Male,Yes,0,Not Graduate,No,4038,2733,115,360,1.0,Semiurban,1
Male,Yes,1,Graduate,No,6389,1029,146,360,1.0,Urban,1
Female,Yes,2,Graduate,No,10135,1533,142,360,1.0,Semiurban,1
Male,Yes,0,Not Graduate,No,6513,2005,216,360,1.0,Urban,1
Male,Yes,2,Graduate,No,6181,281,232,180,1.0,Semiurban,1
Female,Yes,0,Graduate,No,6327,2247,88,360,1.0,Semiurban,1
Male,Yes,1,Graduate,No,2317,3464,146,120,1.0,Urban,1
Male,Yes,0,Graduate,No,5288,1292,180,360,1.0,Semiurban,1
Male,No,2,Graduate,No,4925,145,230,360,0.0,Urban,0
Male,Yes,2,Graduate,No,5803,1420,183,360,1.0,Urban,1
Male,Yes,0,Graduate,Yes,5291,0,157,60,1.0,Rural,1
Male,Yes,2,Graduate,No,5949,1904,179,240,1.0,Semiurban,1
Male,Yes,2,Not Graduate,No,4221,2042,180,360,1.0,Rural,1
Male,No,1,Not Graduate,Yes,5146,3510,84,240,0.0,Semiurban,0
Female,Yes,0,Graduate,No,1930,1267,151,360,1.0,Semiurban,1
Male,Yes,2,Graduate,No,4200,1990,227,360,1.0,Urban,1
Male,No,2,Not Graduate,Yes,8477,466,127,360,1.0,Rural,1
Male,Yes,0,Graduate,No,5797,1072,147,360,1.0,Rural,1
Female,No,3+,Graduate,No,4947,0,125,360,1.0,Rural,1
Male,Yes,0,Not Graduate,No,9740,1266,20,120,0.0,Urban,0
Male,Yes,0,Graduate,No,1597,1133,141,360,1.0,Semiurban,1
Female,Yes,0,Graduate,No,2226,1859,158,240,1.0,Semiurban,1
Female,Yes,0,Graduate,No,9281,751,109,360,1.0,Rural,1
Male,No,1,Graduate,No,5114,1600,70,360,1.0,Rural,1
Female,No,0,Graduate,No,4393,1099,87,120,1.0,Urban,1
Male,Yes,3+,Graduate,No,2001,1102,185,240,1.0,Rural,1
Male,Yes,0,Graduate,No,6119,1596,258,180,1.0,Semiurban,1
Male,No,0,Graduate,No,6361,1548,222,360,1.0,Semiurban,1
Male,No,0,Graduate,No,2263,2413,59,240,1.0,Urban,1
Female,Yes,0,Graduate,No,4649,1355,191,240,1.0,Rural,1
Male,Yes,2,Graduate,No,4161,1080,100,360,1.0,Semiurban,1
Male,Yes,1,Graduate,Yes,5639,1283,105,360,1.0,Urban,1
Female,No,2,Not Graduate,No,2201,642,112,360,1.0,Urban,1
Female,Yes,0,Graduate,No,8129,1068,182,360,1.0,Rural,1
Male,Yes,0,Graduate,No,7289,3937,197,360,0.0,Rural,0
Male,No,0,Graduate,No,4092,404,134,60,0.0,Urban,0
Male,Yes,0,Graduate,No,4458,1165,135,360,0.0,Urban,0
Female,Yes,0,Graduate,No,4658,1035,167,120,0.0,Urban,0
Male,Yes,1,Graduate,No,3054,1203,174,360,1.0,Urban,1
Female,Yes,0,Graduate,No,3891,1102,210,360,0.0,Rural,0
Male,Yes,1,Graduate,No,4324,1835,62,360,0.0,Urban,0
Male,Yes,0,Not Graduate,No,9032,0,141,360,1.0,Urban,1
Male,Yes,0,Graduate,No,7366,2744,75,120,1.0,Semiurban,1
